BRONX,2012,26,39,0.0
BRONX,2012,27,413,0.0
BRONX,2012,28,362,0.008
BRONX,2012,29,355,0.003
BRONX,2012,30,373,0.0
BRONX,2012,31,400,0.0
BRONX,2012,32,391,0.003
BRONX,2012,33,349,0.0
BRONX,2012,34,348,0.009
BRONX,2012,35,366,0.005
BRONX,2012,36,351,0.0
BRONX,2012,37,390,0.0
BRONX,2012,38,360,0.003
BRONX,2012,39,357,0.003
BRONX,2012,40,386,0.0
BRONX,2012,41,362,0.0
BRONX,2012,42,365,0.003
BRONX,2012,43,380,0.005
BRONX,2012,44,251,0.0
BRONX,2012,45,393,0.0
BRONX,2012,46,330,0.0
BRONX,2012,47,326,0.0
BRONX,2012,48,341,0.0
BRONX,2012,49,346,0.0
BRONX,2012,50,389,0.003
BRONX,2012,51,385,0.0
BRONX,2012,52,342,0.003
BRONX,2013,1,345,0.009
BRONX,2013,2,343,0.0
BRONX,2013,3,328,0.0
BRONX,2013,4,341,0.0
BRONX,2013,5,365,0.003
BRONX,2013,6,419,0.0
BRONX,2013,7,388,0.003
BRONX,2013,8,341,0.0
BRONX,2013,9,371,0.003
BRONX,2013,10,453,0.0
BRONX,2013,11,412,0.002
BRONX,2013,12,396,0.0
BRONX,2013,13,330,0.0
BRONX,2013,14,346,0.0
BRONX,2013,15,379,0.0
BRONX,2013,16,399,0.0
BRONX,2013,17,377,0.0
BRONX,2013,18,369,0.0
BRONX,2013,19,388,0.003
BRONX,2013,20,426,0.005
BRONX,2013,21,403,0.002
BRONX,2013,22,433,0.0
BRONX,2013,23,451,0.0
BRONX,2013,24,419,0.007
BRONX,2013,25,375,0.0
BRONX,2013,26,393,0.003
BRONX,2013,27,422,0.0
BRONX,2013,28,404,0.002
BRONX,2013,29,389,0.0
BRONX,2013,30,355,0.003
BRONX,2013,31,411,0.0
BRONX,2013,32,359,0.0
BRONX,2013,33,364,0.0
BRONX,2013,34,372,0.0
BRONX,2013,35,330,0.006
BRONX,2013,36,353,0.003
BRONX,2013,37,396,0.0
BRONX,2013,38,412,0.002
BRONX,2013,39,398,0.0
BRONX,2013,40,372,0.003
BRONX,2013,41,333,0.003
BRONX,2013,42,381,0.0
BRONX,2013,43,356,0.003
BRONX,2013,44,332,0.006
BRONX,2013,45,367,0.008
BRONX,2013,46,393,0.003
BRONX,2013,47,368,0.003
BRONX,2013,48,377,0.0
BRONX,2013,49,356,0.0
BRONX,2013,50,391,0.0
BRONX,2013,51,405,0.002
BRONX,2013,52,326,0.0
BRONX,2014,1,328,0.003
BRONX,2014,2,346,0.003
BRONX,2014,3,351,0.0
BRONX,2014,4,428,0.002
BRONX,2014,5,403,0.0
BRONX,2014,6,438,0.002
BRONX,2014,7,488,0.0
BRONX,2014,8,363,0.0
BRONX,2014,9,379,0.0
BRONX,2014,10,360,0.0
BRONX,2014,11,326,0.0
BRONX,2014,12,358,0.0
BRONX,2014,13,377,0.003
BRONX,2014,14,347,0.003
BRONX,2014,15,402,0.0
BRONX,2014,16,346,0.0
BRONX,2014,17,328,0.0
BRONX,2014,18,392,0.003
BRONX,2014,19,378,0.0
BRONX,2014,20,355,0.0
BRONX,2014,21,371,0.003
BRONX,2014,22,401,0.0
BRONX,2014,23,391,0.003
BRONX,2014,24,380,0.0
BRONX,2014,25,419,0.0
BRONX,2014,26,455,0.0
BRONX,2014,27,373,0.0
BRONX,2014,28,404,0.0
BRONX,2014,29,345,0.0
BRONX,2014,30,395,0.003
BRONX,2014,31,337,0.0
BRONX,2014,32,369,0.003
BRONX,2014,33,348,0.0
BRONX,2014,34,361,0.0
BRONX,2014,35,386,0.0
BRONX,2014,36,401,0.005
BRONX,2014,37,398,0.0
BRONX,2014,38,392,0.003
BRONX,2014,39,421,0.002
BRONX,2014,40,374,0.003
BRONX,2014,41,376,0.0
BRONX,2014,42,351,0.0
BRONX,2014,43,373,0.003
BRONX,2014,44,386,0.0
BRONX,2014,45,349,0.0
BRONX,2014,46,359,0.003
BRONX,2014,47,396,0.0
BRONX,2014,48,358,0.003
BRONX,2014,49,388,0.0
BRONX,2014,50,407,0.0
BRONX,2014,51,403,0.0
BRONX,2014,52,304,0.0
BRONX,2015,1,296,0.003
BRONX,2015,2,408,0.002
BRONX,2015,3,509,0.0
BRONX,2015,4,335,0.0
BRONX,2015,5,318,0.0
BRONX,2015,6,394,0.0
BRONX,2015,7,390,0.0
BRONX,2015,8,380,0.0
BRONX,2015,9,313,0.0
BRONX,2015,10,512,0.0
BRONX,2015,11,417,0.0
BRONX,2015,12,338,0.003
BRONX,2015,13,375,0.0
BRONX,2015,14,353,0.006
BRONX,2015,15,356,0.0
BRONX,2015,16,401,0.002
BRONX,2015,17,378,0.0
BRONX,2015,18,413,0.0
BRONX,2015,19,421,0.0
BRONX,2015,20,418,0.007
BRONX,2015,21,407,0.0
BRONX,2015,22,418,0.002
BRONX,2015,23,451,0.004
BRONX,2015,24,357,0.003
BRONX,2015,25,416,0.0
BRONX,2015,26,489,0.002
BRONX,2015,27,385,0.0
BRONX,2015,28,418,0.0
BRONX,2015,29,432,0.0
BRONX,2015,30,394,0.0
BRONX,2015,31,432,0.0
BRONX,2015,32,442,0.002
BRONX,2015,33,458,0.0
BRONX,2015,34,411,0.0
BRONX,2015,35,386,0.0
BRONX,2015,36,414,0.0
BRONX,2015,37,442,0.005
BRONX,2015,38,414,0.005
BRONX,2015,39,388,0.003
BRONX,2015,40,389,0.0
BRONX,2015,41,455,0.0
BRONX,2015,42,414,0.005
BRONX,2015,43,423,0.002
BRONX,2015,44,381,0.0
BRONX,2015,45,390,0.003
BRONX,2015,46,450,0.0
BRONX,2015,47,435,0.0
BRONX,2015,48,399,0.0
BRONX,2015,49,460,0.002
BRONX,2015,50,422,0.0
BRONX,2015,51,447,0.0
BRONX,2015,52,407,0.0
BRONX,2015,53,354,0.0
BRONX,2016,1,427,0.005
BRONX,2016,2,424,0.0
BRONX,2016,3,413,0.002
BRONX,2016,4,470,0.0
BRONX,2016,5,420,0.0
BRONX,2016,6,362,0.0
BRONX,2016,7,375,0.0
BRONX,2016,8,417,0.002
BRONX,2016,9,457,0.0
BRONX,2016,10,416,0.002
BRONX,2016,11,376,0.0
BRONX,2016,12,401,0.002
BRONX,2016,13,440,0.0
BRONX,2016,14,451,0.0
BRONX,2016,15,451,0.0
BRONX,2016,16,500,0.0
BRONX,2016,17,372,0.0
BRONX,2016,18,450,0.0
BRONX,2016,19,491,0.0
BRONX,2016,20,426,0.005
BRONX,2016,21,468,0.0
BRONX,2016,22,410,0.0
BRONX,2016,23,387,0.0
BRONX,2016,24,396,0.003
BRONX,2016,25,427,0.0
BRONX,2016,26,411,0.0
BRONX,2016,27,367,0.0
BRONX,2016,28,458,0.0
BRONX,2016,29,451,0.0
BRONX,2016,30,377,0.0
BRONX,2016,31,354,0.003
BRONX,2016,32,315,0.0
BRONX,2016,33,327,0.0
BRONX,2016,34,290,0.0
BRONX,2016,35,337,0.003
BRONX,2016,36,330,0.0
BRONX,2016,37,422,0.0
BRONX,2016,38,397,0.0
BRONX,2016,39,383,0.0
BRONX,2016,40,379,0.0
BRONX,2016,41,354,0.006
BRONX,2016,42,395,0.0
BRONX,2016,43,407,0.0
BRONX,2016,44,391,0.0
BRONX,2016,45,338,0.003
BRONX,2016,46,378,0.0
BRONX,2016,47,368,0.0
BRONX,2016,48,405,0.0
BRONX,2016,49,394,0.0
BRONX,2016,50,395,0.0
BRONX,2016,51,416,0.0
BRONX,2016,52,310,0.0
BRONX,2017,1,73,0.0
BROOKLYN,2012,26,135,0.0
BROOKLYN,2012,27,908,0.003
BROOKLYN,2012,28,912,0.0
BROOKLYN,2012,29,849,0.002
BROOKLYN,2012,30,830,0.0
BROOKLYN,2012,31,850,0.001
BROOKLYN,2012,32,911,0.003
BROOKLYN,2012,33,887,0.0
BROOKLYN,2012,34,818,0.002
BROOKLYN,2012,35,951,0.0
BROOKLYN,2012,36,963,0.001
BROOKLYN,2012,37,912,0.001
BROOKLYN,2012,38,804,0.002
BROOKLYN,2012,39,855,0.002
BROOKLYN,2012,40,845,0.001
BROOKLYN,2012,41,891,0.0
BROOKLYN,2012,42,929,0.0
BROOKLYN,2012,43,901,0.002
BROOKLYN,2012,44,661,0.0
BROOKLYN,2012,45,955,0.0
BROOKLYN,2012,46,975,0.003
BROOKLYN,2012,47,844,0.001
BROOKLYN,2012,48,847,0.001
BROOKLYN,2012,49,1039,0.001
BROOKLYN,2012,50,933,0.003
BROOKLYN,2012,51,949,0.001
BROOKLYN,2012,52,822,0.001
BROOKLYN,2013,1,764,0.004
BROOKLYN,2013,2,881,0.0
BROOKLYN,2013,3,785,0.0
BROOKLYN,2013,4,853,0.004
BROOKLYN,2013,5,911,0.002
BROOKLYN,2013,6,879,0.0
BROOKLYN,2013,7,848,0.001
BROOKLYN,2013,8,769,0.003
BROOKLYN,2013,9,841,0.002
BROOKLYN,2013,10,923,0.002
BROOKLYN,2013,11,862,0.0
BROOKLYN,2013,12,812,0.001
BROOKLYN,2013,13,735,0.0
BROOKLYN,2013,14,821,0.004
BROOKLYN,2013,15,953,0.0
BROOKLYN,2013,16,881,0.001
BROOKLYN,2013,17,910,0.001
BROOKLYN,2013,18,979,0.0
BROOKLYN,2013,19,1018,0.001
BROOKLYN,2013,20,879,0.001
BROOKLYN,2013,21,989,0.0
BROOKLYN,2013,22,999,0.002
BROOKLYN,2013,23,1023,0.0
BROOKLYN,2013,24,982,0.003
BROOKLYN,2013,25,1084,0.0
BROOKLYN,2013,26,955,0.0
BROOKLYN,2013,27,939,0.002
BROOKLYN,2013,28,901,0.001
BROOKLYN,2013,29,921,0.0
BROOKLYN,2013,30,851,0.004
BROOKLYN,2013,31,884,0.0
BROOKLYN,2013,32,849,0.002
BROOKLYN,2013,33,877,0.005
BROOKLYN,2013,34,887,0.002
BROOKLYN,2013,35,913,0.002
BROOKLYN,2013,36,847,0.0
BROOKLYN,2013,37,982,0.001
BROOKLYN,2013,38,883,0.002
BROOKLYN,2013,39,816,0.001
BROOKLYN,2013,40,924,0.0
BROOKLYN,2013,41,905,0.002
BROOKLYN,2013,42,870,0.003
BROOKLYN,2013,43,944,0.002
BROOKLYN,2013,44,906,0.002
BROOKLYN,2013,45,954,0.0
BROOKLYN,2013,46,889,0.0
BROOKLYN,2013,47,963,0.001
BROOKLYN,2013,48,952,0.002
BROOKLYN,2013,49,921,0.0
BROOKLYN,2013,50,950,0.001
BROOKLYN,2013,51,1044,0.0
BROOKLYN,2013,52,788,0.003
BROOKLYN,2014,1,748,0.003
BROOKLYN,2014,2,886,0.003
BROOKLYN,2014,3,836,0.0
BROOKLYN,2014,4,954,0.0
BROOKLYN,2014,5,941,0.002
BROOKLYN,2014,6,972,0.002
BROOKLYN,2014,7,945,0.002
BROOKLYN,2014,8,809,0.001
BROOKLYN,2014,9,831,0.0
BROOKLYN,2014,10,819,0.002
BROOKLYN,2014,11,869,0.001
BROOKLYN,2014,12,867,0.003
BROOKLYN,2014,13,847,0.0
BROOKLYN,2014,14,928,0.002
BROOKLYN,2014,15,960,0.001
BROOKLYN,2014,16,770,0.001
BROOKLYN,2014,17,813,0.001
BROOKLYN,2014,18,974,0.002
BROOKLYN,2014,19,914,0.002
BROOKLYN,2014,20,990,0.0
BROOKLYN,2014,21,929,0.004
BROOKLYN,2014,22,947,0.001
BROOKLYN,2014,23,1005,0.001
BROOKLYN,2014,24,961,0.002
BROOKLYN,2014,25,1024,0.0
BROOKLYN,2014,26,994,0.002
BROOKLYN,2014,27,944,0.002
BROOKLYN,2014,28,925,0.002
BROOKLYN,2014,29,867,0.002
BROOKLYN,2014,30,904,0.001
BROOKLYN,2014,31,956,0.001
BROOKLYN,2014,32,880,0.0
BROOKLYN,2014,33,887,0.002
BROOKLYN,2014,34,826,0.0
BROOKLYN,2014,35,920,0.001
BROOKLYN,2014,36,1012,0.003
BROOKLYN,2014,37,987,0.0
BROOKLYN,2014,38,955,0.001
BROOKLYN,2014,39,944,0.001
BROOKLYN,2014,40,938,0.0
BROOKLYN,2014,41,895,0.001
BROOKLYN,2014,42,854,0.0
BROOKLYN,2014,43,1063,0.003
BROOKLYN,2014,44,1032,0.001
BROOKLYN,2014,45,922,0.001
BROOKLYN,2014,46,890,0.0
BROOKLYN,2014,47,982,0.002
BROOKLYN,2014,48,837,0.001
BROOKLYN,2014,49,947,0.001
BROOKLYN,2014,50,983,0.001
BROOKLYN,2014,51,941,0.002
BROOKLYN,2014,52,814,0.001
BROOKLYN,2015,1,759,0.0
BROOKLYN,2015,2,955,0.002
BROOKLYN,2015,3,926,0.0
BROOKLYN,2015,4,866,0.0
BROOKLYN,2015,5,784,0.0
BROOKLYN,2015,6,1087,0.0
BROOKLYN,2015,7,951,0.002
BROOKLYN,2015,8,892,0.002
BROOKLYN,2015,9,648,0.003
BROOKLYN,2015,10,1159,0.0
BROOKLYN,2015,11,955,0.001
BROOKLYN,2015,12,882,0.001
BROOKLYN,2015,13,909,0.001
BROOKLYN,2015,14,850,0.0
BROOKLYN,2015,15,783,0.001
BROOKLYN,2015,16,949,0.001
BROOKLYN,2015,17,1007,0.002
BROOKLYN,2015,18,957,0.001
BROOKLYN,2015,19,1032,0.002
BROOKLYN,2015,20,1056,0.001
BROOKLYN,2015,21,983,0.002
BROOKLYN,2015,22,1056,0.003
BROOKLYN,2015,23,1027,0.002
BROOKLYN,2015,24,900,0.0
BROOKLYN,2015,25,1015,0.001
BROOKLYN,2015,26,1092,0.002
BROOKLYN,2015,27,917,0.003
BROOKLYN,2015,28,994,0.001
BROOKLYN,2015,29,987,0.001
BROOKLYN,2015,30,917,0.0
BROOKLYN,2015,31,1025,0.001
BROOKLYN,2015,32,1042,0.002
BROOKLYN,2015,33,1026,0.001
BROOKLYN,2015,34,990,0.002
BROOKLYN,2015,35,963,0.002
BROOKLYN,2015,36,1089,0.001
BROOKLYN,2015,37,1065,0.001
BROOKLYN,2015,38,1085,0.0
BROOKLYN,2015,39,935,0.0
BROOKLYN,2015,40,951,0.001
BROOKLYN,2015,41,1020,0.0
BROOKLYN,2015,42,1047,0.002
BROOKLYN,2015,43,1088,0.002
BROOKLYN,2015,44,996,0.001
BROOKLYN,2015,45,985,0.001
BROOKLYN,2015,46,985,0.002
BROOKLYN,2015,47,1080,0.003
BROOKLYN,2015,48,954,0.002
BROOKLYN,2015,49,1014,0.004
BROOKLYN,2015,50,946,0.001
BROOKLYN,2015,51,1157,0.002
BROOKLYN,2015,52,936,0.002
BROOKLYN,2015,53,786,0.0
BROOKLYN,2016,1,1036,0.001
BROOKLYN,2016,2,965,0.0
BROOKLYN,2016,3,1002,0.001
BROOKLYN,2016,4,1096,0.001
BROOKLYN,2016,5,1038,0.003
BROOKLYN,2016,6,869,0.0
BROOKLYN,2016,7,835,0.0
BROOKLYN,2016,8,876,0.001
BROOKLYN,2016,9,971,0.0
BROOKLYN,2016,10,999,0.0
BROOKLYN,2016,11,940,0.0
BROOKLYN,2016,12,938,0.0
BROOKLYN,2016,13,1079,0.0
BROOKLYN,2016,14,1030,0.0
BROOKLYN,2016,15,1120,0.002
BROOKLYN,2016,16,1087,0.001
BROOKLYN,2016,17,842,0.001
BROOKLYN,2016,18,1085,0.001
BROOKLYN,2016,19,1000,0.001
BROOKLYN,2016,20,948,0.0
BROOKLYN,2016,21,969,0.0
BROOKLYN,2016,22,890,0.0
BROOKLYN,2016,23,849,0.001
BROOKLYN,2016,24,807,0.002
BROOKLYN,2016,25,964,0.0
BROOKLYN,2016,26,908,0.0
BROOKLYN,2016,27,770,0.0
BROOKLYN,2016,28,851,0.0
BROOKLYN,2016,29,905,0.0
BROOKLYN,2016,30,780,0.0
BROOKLYN,2016,31,641,0.002
BROOKLYN,2016,32,639,0.0
BROOKLYN,2016,33,665,0.002
BROOKLYN,2016,34,682,0.0
BROOKLYN,2016,35,684,0.0
BROOKLYN,2016,36,736,0.0
BROOKLYN,2016,37,862,0.0
BROOKLYN,2016,38,831,0.0
BROOKLYN,2016,39,851,0.0
BROOKLYN,2016,40,816,0.0
BROOKLYN,2016,41,840,0.0
BROOKLYN,2016,42,795,0.0
BROOKLYN,2016,43,860,0.0
BROOKLYN,2016,44,893,0.0
BROOKLYN,2016,45,804,0.0
BROOKLYN,2016,46,932,0.001
BROOKLYN,2016,47,760,0.0
BROOKLYN,2016,48,903,0.001
BROOKLYN,2016,49,791,0.001
BROOKLYN,2016,50,876,0.0
BROOKLYN,2016,51,817,0.002
BROOKLYN,2016,52,648,0.003
BROOKLYN,2017,1,156,0.006
MANHATTAN,2012,26,119,0.0
MANHATTAN,2012,27,750,0.0
MANHATTAN,2012,28,814,0.001
MANHATTAN,2012,29,842,0.0
MANHATTAN,2012,30,883,0.0
MANHATTAN,2012,31,850,0.002
MANHATTAN,2012,32,835,0.002
MANHATTAN,2012,33,816,0.0
MANHATTAN,2012,34,755,0.001
MANHATTAN,2012,35,756,0.0
MANHATTAN,2012,36,812,0.0
MANHATTAN,2012,37,843,0.002
MANHATTAN,2012,38,866,0.003
MANHATTAN,2012,39,812,0.002
MANHATTAN,2012,40,822,0.0
MANHATTAN,2012,41,815,0.001
MANHATTAN,2012,42,863,0.0
MANHATTAN,2012,43,741,0.001
MANHATTAN,2012,44,501,0.002
MANHATTAN,2012,45,731,0.001
MANHATTAN,2012,46,828,0.0
MANHATTAN,2012,47,676,0.001
MANHATTAN,2012,48,798,0.0
MANHATTAN,2012,49,853,0.0
MANHATTAN,2012,50,822,0.001
MANHATTAN,2012,51,827,0.001
MANHATTAN,2012,52,603,0.002
MANHATTAN,2013,1,572,0.002
MANHATTAN,2013,2,668,0.0
MANHATTAN,2013,3,735,0.003
MANHATTAN,2013,4,703,0.0
MANHATTAN,2013,5,730,0.003
MANHATTAN,2013,6,688,0.004
MANHATTAN,2013,7,719,0.0
MANHATTAN,2013,8,703,0.001
MANHATTAN,2013,9,745,0.001
MANHATTAN,2013,10,759,0.003
MANHATTAN,2013,11,798,0.0
MANHATTAN,2013,12,724,0.0
MANHATTAN,2013,13,697,0.0
MANHATTAN,2013,14,745,0.001
MANHATTAN,2013,15,820,0.0
MANHATTAN,2013,16,781,0.001
MANHATTAN,2013,17,772,0.0
MANHATTAN,2013,18,854,0.001
MANHATTAN,2013,19,849,0.0
MANHATTAN,2013,20,839,0.0
MANHATTAN,2013,21,923,0.0
MANHATTAN,2013,22,829,0.001
MANHATTAN,2013,23,874,0.003
MANHATTAN,2013,24,872,0.0
MANHATTAN,2013,25,871,0.0
MANHATTAN,2013,26,909,0.001
MANHATTAN,2013,27,715,0.001
MANHATTAN,2013,28,823,0.0
MANHATTAN,2013,29,827,0.0
MANHATTAN,2013,30,857,0.001
MANHATTAN,2013,31,849,0.004
MANHATTAN,2013,32,754,0.0
MANHATTAN,2013,33,857,0.001
MANHATTAN,2013,34,796,0.003
MANHATTAN,2013,35,744,0.0
MANHATTAN,2013,36,765,0.001
MANHATTAN,2013,37,913,0.0
MANHATTAN,2013,38,857,0.0
MANHATTAN,2013,39,829,0.0
MANHATTAN,2013,40,840,0.0
MANHATTAN,2013,41,837,0.0
MANHATTAN,2013,42,807,0.001
MANHATTAN,2013,43,844,0.0
MANHATTAN,2013,44,859,0.0
MANHATTAN,2013,45,855,0.001
MANHATTAN,2013,46,832,0.001
MANHATTAN,2013,47,862,0.002
MANHATTAN,2013,48,790,0.004
MANHATTAN,2013,49,843,0.0
MANHATTAN,2013,50,877,0.0
MANHATTAN,2013,51,846,0.002
MANHATTAN,2013,52,615,0.0
MANHATTAN,2014,1,525,0.0
MANHATTAN,2014,2,713,0.003
MANHATTAN,2014,3,740,0.004
MANHATTAN,2014,4,779,0.0
MANHATTAN,2014,5,737,0.0
MANHATTAN,2014,6,730,0.0
MANHATTAN,2014,7,762,0.0
MANHATTAN,2014,8,700,0.0
MANHATTAN,2014,9,712,0.0
MANHATTAN,2014,10,664,0.0
MANHATTAN,2014,11,728,0.001
MANHATTAN,2014,12,762,0.0
MANHATTAN,2014,13,721,0.001
MANHATTAN,2014,14,797,0.0
MANHATTAN,2014,15,818,0.001
MANHATTAN,2014,16,728,0.001
MANHATTAN,2014,17,799,0.0
MANHATTAN,2014,18,870,0.001
MANHATTAN,2014,19,847,0.002
MANHATTAN,2014,20,939,0.001
MANHATTAN,2014,21,820,0.0
MANHATTAN,2014,22,838,0.0
MANHATTAN,2014,23,900,0.001
MANHATTAN,2014,24,817,0.0
MANHATTAN,2014,25,878,0.0
MANHATTAN,2014,26,859,0.0
MANHATTAN,2014,27,748,0.001
MANHATTAN,2014,28,791,0.001
MANHATTAN,2014,29,812,0.001
MANHATTAN,2014,30,795,0.001
MANHATTAN,2014,31,857,0.0
MANHATTAN,2014,32,803,0.0
MANHATTAN,2014,33,778,0.0
MANHATTAN,2014,34,790,0.001
MANHATTAN,2014,35,750,0.003
MANHATTAN,2014,36,766,0.004
MANHATTAN,2014,37,813,0.0
MANHATTAN,2014,38,886,0.001
MANHATTAN,2014,39,852,0.002
MANHATTAN,2014,40,793,0.0
MANHATTAN,2014,41,822,0.001
MANHATTAN,2014,42,767,0.001
MANHATTAN,2014,43,863,0.0
MANHATTAN,2014,44,901,0.001
MANHATTAN,2014,45,783,0.0
MANHATTAN,2014,46,811,0.001
MANHATTAN,2014,47,880,0.0
MANHATTAN,2014,48,696,0.003
MANHATTAN,2014,49,927,0.001
MANHATTAN,2014,50,884,0.0
MANHATTAN,2014,51,825,0.0
MANHATTAN,2014,52,594,0.0
MANHATTAN,2015,1,571,0.004
MANHATTAN,2015,2,682,0.001
MANHATTAN,2015,3,750,0.0
MANHATTAN,2015,4,632,0.003
MANHATTAN,2015,5,570,0.0
MANHATTAN,2015,6,712,0.0
MANHATTAN,2015,7,761,0.001
MANHATTAN,2015,8,737,0.001
MANHATTAN,2015,9,493,0.0
MANHATTAN,2015,10,870,0.001
